episode,steps,completed,completion_steps,termination_reason,progress_percent,avg_lateral,std_lateral,max_lateral,avg_course,std_course,max_course,avg_tilt,std_tilt,max_tilt,avg_velocity,avg_action_change,reward
892,1204,0,0,tilt_error,82.83,0.298483,0.482546,2.593683,0.126009,0.120917,0.555848,0.040954,0.044639,0.371719,3.81,0.199934,17310.10
893,1202,0,0,tilt_error,82.76,0.279703,0.396964,2.338661,0.127498,0.122713,0.522794,0.043327,0.043012,0.363133,3.81,0.194395,16901.04
894,1196,0,0,tilt_error,82.70,0.232892,0.339537,2.290867,0.113998,0.120115,0.538334,0.038796,0.043725,0.361151,3.82,0.173274,18821.79
895,1199,0,0,tilt_error,82.72,0.269805,0.370460,2.145641,0.123058,0.122856,0.558260,0.041437,0.044716,0.366184,3.81,0.170987,16922.80
896,1198,0,0,tilt_error,82.59,0.269640,0.371358,2.121319,0.121974,0.122283,0.570988,0.040897,0.044187,0.358565,3.81,0.171147,17000.79
897,1197,0,0,tilt_error,82.61,0.279581,0.402371,2.277244,0.120423,0.122681,0.544591,0.041380,0.043430,0.362279,3.81,0.174025,16723.64
898,1198,0,0,tilt_error,82.61,0.290623,0.418096,2.085342,0.111280,0.120185,0.559181,0.041055,0.042613,0.349578,3.81,0.163900,16413.39
899,1196,0,0,tilt_error,82.57,0.258760,0.399844,2.247585,0.115815,0.127968,0.551465,0.040450,0.043993,0.369554,3.81,0.162442,17785.55
900,1197,0,0,tilt_error,82.61,0.258404,0.377027,2.371438,0.121237,0.129444,1.570000,0.040953,0.044172,0.372699,3.81,0.180199,17670.81
901,1,0,0,heading_error,9.43,2.461384,0.000000,2.461384,0.001993,0.000000,0.001993,0.001349,0.000000,0.001349,0.06,0.000000,-580.94
902,1200,0,0,tilt_error,82.59,0.319570,0.511537,2.543133,0.133518,0.137627,1.570000,0.042256,0.044036,0.351380,3.81,0.177615,16578.47
903,1,0,0,heading_error,11.20,1.048007,0.000000,1.048007,0.001993,0.000000,0.001993,0.001288,0.000000,0.001288,0.06,0.000000,-581.03
904,1198,0,0,tilt_error,82.42,0.283369,0.396800,2.264949,0.128263,0.126332,1.570000,0.044093,0.043479,0.365480,3.81,0.184891,16651.00
905,1,0,0,heading_error,18.00,1.357601,0.000000,1.357601,0.001993,0.000000,0.001993,0.001280,0.000000,0.001280,0.06,0.000000,-581.20
906,1203,0,0,tilt_error,82.59,0.293471,0.397069,2.279623,0.134815,0.124432,0.598124,0.045709,0.044042,0.370380,3.81,0.186554,16414.80
907,1198,0,0,tilt_error,82.58,0.287141,0.401828,2.319861,0.125379,0.122233,0.576111,0.041841,0.043818,0.353958,3.81,0.184290,16765.05
908,1201,0,0,tilt_error,82.73,0.290872,0.438348,2.313398,0.130197,0.126983,0.526192,0.042225,0.044951,0.366850,3.81,0.192943,17115.37
909,1197,0,0,tilt_error,82.73,0.242495,0.331973,2.363346,0.120854,0.117256,0.531931,0.040889,0.043996,0.368489,3.81,0.192469,18380.22
910,1198,0,0,tilt_error,82.52,0.275769,0.390116,2.360371,0.124632,0.123158,0.560731,0.042969,0.043377,0.357185,3.81,0.173445,17061.58
911,1199,0,0,tilt_error,82.73,0.269417,0.371713,2.336232,0.121378,0.122346,0.579506,0.041459,0.043252,0.351902,3.81,0.180219,17306.90
912,1199,0,0,tilt_error,82.52,0.303465,0.437951,2.281523,0.127219,0.128603,0.593822,0.042817,0.044071,0.351354,3.81,0.180401,16614.33
913,1197,0,0,tilt_error,82.61,0.249353,0.348211,2.333985,0.118220,0.122420,0.578075,0.039858,0.043080,0.351580,3.81,0.189053,17993.58
914,1198,0,0,tilt_error,82.56,0.269745,0.359558,2.089100,0.124759,0.125508,1.570000,0.041781,0.043833,0.372534,3.81,0.191193,17108.03
915,1,0,0,heading_error,9.39,1.761247,0.000000,1.761247,0.001993,0.000000,0.001993,0.001220,0.000000,0.001220,0.06,0.000000,-580.97
916,1200,0,0,tilt_error,82.58,0.299109,0.428898,2.322221,0.128619,0.119352,0.534872,0.044289,0.043206,0.370590,3.81,0.171790,16427.19
917,1201,0,0,tilt_error,82.58,0.295986,0.418829,2.348123,0.129553,0.131938,1.570000,0.044589,0.043194,0.354400,3.81,0.185503,16265.74
918,1,0,0,heading_error,18.00,0.791813,0.000000,0.791813,0.001993,0.000000,0.001993,0.001222,0.000000,0.001222,0.06,0.000000,-581.27
919,1198,0,0,tilt_error,82.48,0.277734,0.383370,2.218685,0.123334,0.117835,0.563949,0.043778,0.041896,0.352542,3.81,0.182772,16788.65
920,17,0,0,heading_error,7.70,2.005772,0.214261,2.856343,0.044186,0.031248,0.096926,0.026879,0.025418,0.079623,1.31,0.120143,-594.57
921,1202,0,0,tilt_error,82.54,0.348812,0.579985,2.939825,0.130801,0.132215,0.582688,0.043689,0.042705,0.364084,3.81,0.179184,16098.89
922,1202,0,0,tilt_error,82.52,0.310388,0.454254,2.122560,0.122210,0.118101,0.536126,0.044623,0.041220,0.371030,3.81,0.172165,16768.80
923,1198,0,0,tilt_error,82.50,0.231338,0.354763,2.459092,0.107978,0.119750,0.561468,0.040127,0.042067,0.354527,3.82,0.149066,19290.52
924,1206,0,0,tilt_error,82.57,0.328844,0.493489,2.507454,0.126654,0.117236,0.536895,0.045713,0.039264,0.353540,3.81,0.164607,16786.85
925,1200,0,0,tilt_error,82.58,0.255428,0.360858,2.290160,0.113735,0.111872,0.565601,0.043546,0.040630,0.367013,3.81,0.154779,18503.55
926,1202,0,0,tilt_error,82.57,0.241303,0.332992,2.209694,0.110880,0.112369,0.573704,0.042140,0.040742,0.368310,3.82,0.141476,19293.45
927,1198,0,0,tilt_error,82.69,0.289275,0.388090,4.425582,0.119373,0.115840,0.582407,0.042849,0.039043,0.350777,3.82,0.163223,17070.13
928,1209,0,0,tilt_error,82.75,0.422222,0.809339,4.507011,0.135134,0.145333,0.668952,0.045118,0.040384,0.357043,3.81,0.161729,15989.24
929,1200,0,0,tilt_error,82.79,0.298416,0.411357,2.143648,0.119512,0.116391,0.566405,0.043949,0.039300,0.363650,3.81,0.167871,17111.85
930,1199,0,0,tilt_error,82.80,0.276480,0.356205,2.192361,0.104055,0.101361,0.444429,0.040518,0.039583,0.364207,3.82,0.137818,17685.70
931,1204,0,0,tilt_error,82.78,0.300135,0.406633,2.648607,0.115295,0.105275,0.559176,0.043456,0.037577,0.349802,3.82,0.135492,17803.05
932,1204,0,0,tilt_error,82.81,0.351945,0.519040,2.700571,0.122732,0.119370,0.584926,0.044860,0.038704,0.364316,3.81,0.138530,16520.25
933,1205,0,0,tilt_error,82.82,0.327591,0.479583,4.496497,0.120589,0.113593,0.580572,0.044341,0.038805,0.359748,3.81,0.172143,16910.37
934,48,0,0,heading_error,-9.91,3.757338,0.939170,4.595613,0.336327,0.342711,1.045608,0.110420,0.048103,0.159075,2.49,0.145884,-942.37
935,1198,0,0,tilt_error,82.83,0.265314,0.328872,2.858338,0.104786,0.102633,0.521068,0.041239,0.039043,0.364066,3.82,0.152111,17925.90
936,1202,0,0,tilt_error,82.80,0.349976,0.543592,2.914999,0.125750,0.122254,0.584309,0.044294,0.038911,0.369401,3.81,0.159407,16430.13
937,1199,0,0,tilt_error,82.81,0.297924,0.389172,2.397332,0.111561,0.107798,0.509635,0.041817,0.038568,0.359302,3.82,0.143915,17189.22
938,1201,0,0,tilt_error,82.76,0.281283,0.363710,2.369861,0.112663,0.112856,0.529208,0.042627,0.039762,0.355132,3.81,0.142099,17286.58
939,1197,0,0,tilt_error,82.78,0.252683,0.340475,2.334504,0.102268,0.107022,0.522814,0.040016,0.040612,0.372706,3.82,0.144779,18249.72
940,1197,0,0,tilt_error,82.79,0.288575,0.367133,3.331919,0.109503,0.107443,0.503964,0.041257,0.038720,0.352963,3.82,0.126550,16876.88
941,1204,0,0,tilt_error,82.72,0.369608,0.622727,3.410075,0.126643,0.132528,0.540457,0.044509,0.040255,0.351424,3.81,0.135875,15995.20
942,1200,0,0,tilt_error,82.79,0.273289,0.375637,4.011434,0.109686,0.114613,0.551626,0.041139,0.040509,0.349800,3.81,0.141310,17399.63
943,1207,0,0,tilt_error,82.77,0.404388,0.725182,4.099702,0.130710,0.143243,0.642932,0.044783,0.040276,0.353732,3.81,0.142648,16029.75
944,1197,0,0,tilt_error,82.77,0.259898,0.321142,2.950430,0.105462,0.109442,0.566974,0.040692,0.039335,0.364293,3.82,0.135108,18578.43
945,1204,0,0,tilt_error,82.79,0.350520,0.556363,3.012851,0.120948,0.123070,0.520936,0.044131,0.038885,0.361461,3.81,0.127100,16892.44
946,1197,0,0,tilt_error,82.80,0.276279,0.328776,2.145849,0.112393,0.114386,1.570000,0.042150,0.037693,0.351174,3.82,0.129916,17358.31
947,1,0,0,heading_error,12.55,0.778663,0.000000,0.778663,1.570000,0.000000,1.570000,0.001283,0.000000,0.001283,0.06,0.000000,-581.12
948,1,0,0,heading_error,13.46,0.778663,0.000000,0.778663,1.570000,0.000000,1.570000,0.000731,0.000000,0.000731,0.06,0.000000,-592.50
949,1,0,0,heading_error,13.18,0.778663,0.000000,0.778663,1.570000,0.000000,1.570000,0.000057,0.000000,0.000057,0.06,0.000000,-592.54
950,1,0,0,heading_error,16.29,2.015738,0.000000,2.015738,0.001993,0.000000,0.001993,0.000281,0.000000,0.000281,0.06,0.000000,-592.37
951,1202,0,0,tilt_error,82.80,0.309972,0.422197,2.152424,0.116981,0.119946,1.570000,0.043601,0.038922,0.373199,3.81,0.134628,17323.07
952,1,0,0,heading_error,12.53,1.914480,0.000000,1.914480,0.001993,0.000000,0.001993,0.000925,0.000000,0.000925,0.06,0.000000,-581.23
953,1199,0,0,tilt_error,82.74,0.312587,0.423810,2.213935,0.117318,0.117380,0.577827,0.043204,0.038768,0.356359,3.81,0.141172,16762.85
954,1198,0,0,tilt_error,82.80,0.275973,0.329329,2.317991,0.107573,0.109161,0.531307,0.041440,0.038269,0.355387,3.82,0.124578,17690.63
955,1198,0,0,tilt_error,82.76,0.278233,0.333645,2.372456,0.113326,0.108176,0.503992,0.043122,0.037875,0.358051,3.82,0.114480,17417.41
956,1198,0,0,tilt_error,82.81,0.261964,0.321889,2.090904,0.101215,0.101922,0.514575,0.040506,0.039095,0.365178,3.82,0.120039,18167.00
957,1198,0,0,tilt_error,82.77,0.279759,0.341654,2.348601,0.106818,0.113207,1.570000,0.040726,0.038846,0.362613,3.82,0.117927,17700.68
958,1,0,0,heading_error,13.14,1.411823,0.000000,1.411823,0.001993,0.000000,0.001993,0.001116,0.000000,0.001116,0.06,0.000000,-581.15
959,1198,0,0,tilt_error,82.69,0.286327,0.378181,3.229582,0.108565,0.110412,0.550174,0.040781,0.039721,0.367293,3.82,0.129799,17240.59
960,1203,0,0,tilt_error,82.79,0.371575,0.591890,3.305347,0.126936,0.126516,0.553601,0.044244,0.038657,0.358340,3.81,0.136758,16474.56
961,1199,0,0,tilt_error,82.71,0.307641,0.405004,2.247510,0.111300,0.106724,0.485701,0.041668,0.038243,0.354246,3.82,0.126288,17043.93
962,1196,0,0,tilt_error,82.76,0.247354,0.321675,2.257851,0.099605,0.107199,0.560187,0.039011,0.039342,0.363071,3.82,0.120304,19125.27
963,1201,0,0,tilt_error,82.73,0.311135,0.417107,3.080536,0.114869,0.114192,0.580842,0.043953,0.040276,0.365955,3.81,0.129007,16989.43
964,1204,0,0,tilt_error,82.77,0.369515,0.562737,3.152221,0.122552,0.119515,0.574506,0.043776,0.037794,0.351248,3.81,0.150019,16645.40
965,1200,0,0,tilt_error,82.78,0.310189,0.385547,2.348568,0.112110,0.105650,0.544092,0.042250,0.039046,0.368743,3.81,0.119258,17007.20
966,1199,0,0,tilt_error,82.66,0.262602,0.339520,2.310471,0.101388,0.109197,0.504766,0.039671,0.040463,0.370483,3.82,0.131689,18405.84
967,1200,0,0,tilt_error,82.67,0.308220,0.382206,2.364685,0.114181,0.107643,0.502643,0.042460,0.038647,0.371509,3.82,0.139681,17187.78
968,1199,0,0,tilt_error,82.77,0.294299,0.406584,2.034293,0.110283,0.119434,1.570000,0.040976,0.038373,0.352336,3.82,0.150805,17190.27
969,1,0,0,heading_error,9.74,0.320561,0.000000,0.320561,0.001993,0.000000,0.001993,0.001089,0.000000,0.001089,0.06,0.000000,-581.05
970,1198,0,0,tilt_error,82.77,0.267780,0.306027,2.201781,0.100787,0.099872,0.480187,0.039717,0.037916,0.353198,3.82,0.131560,18974.27
971,1199,0,0,tilt_error,82.71,0.296580,0.358067,2.302414,0.109068,0.106456,0.495675,0.041384,0.038661,0.367407,3.82,0.153315,17445.78
972,1199,0,0,tilt_error,82.73,0.267450,0.317549,2.051407,0.104051,0.106952,0.562680,0.040098,0.038990,0.358790,3.82,0.133084,18206.95
973,1204,0,0,tilt_error,82.71,0.311201,0.402077,2.242748,0.109295,0.105840,0.542757,0.042291,0.039274,0.359781,3.81,0.123492,17717.15
974,1202,0,0,tilt_error,82.69,0.311756,0.417939,2.236666,0.117295,0.117119,0.545188,0.043723,0.039270,0.365261,3.81,0.134184,16964.84
975,1198,0,0,tilt_error,82.79,0.235297,0.308047,2.056667,0.100643,0.109015,0.560004,0.039293,0.040203,0.361637,3.82,0.125003,19440.24
976,1203,0,0,tilt_error,82.70,0.248293,0.345740,2.330153,0.103272,0.106348,0.515716,0.039965,0.041856,0.364932,3.81,0.135680,18424.63
977,1203,0,0,tilt_error,82.42,0.273918,0.381319,2.225925,0.114409,0.126114,1.570000,0.041585,0.043172,0.365048,3.81,0.169728,16774.97
978,1,0,0,heading_error,9.71,4.281589,0.000000,4.281589,0.001993,0.000000,0.001993,0.002994,0.000000,0.002994,0.08,0.000000,-581.11
979,1230,0,0,tilt_error,82.71,0.427539,0.780271,4.407251,0.150069,0.167433,0.874401,0.047338,0.046215,0.363769,3.79,0.159507,15011.23
980,1203,0,0,tilt_error,82.54,0.276538,0.388771,2.334419,0.112329,0.114545,0.514837,0.041834,0.042555,0.365376,3.81,0.140914,17067.70
981,1205,0,0,tilt_error,82.66,0.278445,0.384030,2.105440,0.111362,0.123064,1.570000,0.042476,0.041025,0.363212,3.81,0.134971,16963.92
982,1,0,0,heading_error,8.35,0.731979,0.000000,0.731979,0.001993,0.000000,0.001993,0.001068,0.000000,0.001068,0.06,0.000000,-581.26
983,1206,0,0,tilt_error,82.67,0.256938,0.357019,2.253214,0.105996,0.116962,0.545339,0.041421,0.042306,0.372283,3.81,0.142556,18057.65
984,1201,0,0,tilt_error,82.81,0.290318,0.378384,2.523975,0.109676,0.115150,0.527111,0.041416,0.038541,0.351566,3.82,0.129361,16958.04
985,1206,0,0,tilt_error,82.79,0.351040,0.520786,2.578727,0.128685,0.128677,0.536761,0.045628,0.039287,0.365251,3.81,0.149595,16130.20
986,1207,0,0,tilt_error,82.80,0.319507,0.452428,2.250860,0.120782,0.125383,1.570000,0.043762,0.039040,0.356299,3.82,0.190813,17207.26
987,1,0,0,heading_error,8.64,1.846368,0.000000,1.846368,0.001993,0.000000,0.001993,0.000195,0.000000,0.000195,0.06,0.000000,-581.26
988,1205,0,0,tilt_error,82.82,0.326708,0.415647,2.286054,0.119057,0.128170,1.570000,0.043976,0.039051,0.358999,3.81,0.171326,17117.31
989,1,0,0,heading_error,12.11,4.366198,0.000000,4.366198,0.001993,0.000000,0.001993,0.001222,0.000000,0.001222,0.06,0.000000,-581.25
990,28,0,0,tilt_error,-16.39,4.241701,0.678654,4.488524,0.143212,0.280292,1.570000,0.150232,0.109469,0.364994,1.87,0.134872,-765.06
991,1,0,0,heading_error,18.02,1.769460,0.000000,1.769460,0.001993,0.000000,0.001993,0.002423,0.000000,0.002423,0.08,0.000000,-592.00
992,1206,0,0,tilt_error,82.79,0.304226,0.410621,2.326341,0.110460,0.114986,0.515584,0.042669,0.039589,0.359319,3.81,0.155828,17762.29
993,1203,0,0,tilt_error,82.77,0.290647,0.445187,2.242157,0.109564,0.120465,0.543104,0.042873,0.039606,0.353691,3.81,0.132656,17727.86
994,1207,0,0,tilt_error,82.67,0.250337,0.369483,2.346606,0.108140,0.117935,0.571143,0.042801,0.042054,0.362259,3.81,0.127989,18459.33
995,1207,0,0,tilt_error,82.60,0.273360,0.421516,2.153085,0.110126,0.125025,0.559093,0.043315,0.042710,0.354194,3.80,0.144056,18036.26
996,1205,0,0,tilt_error,82.65,0.289569,0.414206,2.110650,0.110598,0.115138,0.551462,0.042180,0.041459,0.366320,3.81,0.138976,17148.90
997,1210,0,0,tilt_error,82.67,0.228972,0.312834,2.125698,0.103661,0.117274,1.570000,0.042594,0.041641,0.353898,3.81,0.148388,19393.82
998,1,0,0,heading_error,8.74,0.954263,0.000000,0.954263,0.001993,0.000000,0.001993,0.005688,0.000000,0.005688,0.12,0.000000,-581.46
999,1207,0,0,tilt_error,82.60,0.252205,0.370502,2.902147,0.103992,0.113467,0.520139,0.041320,0.043102,0.370670,3.81,0.142352,18390.97
1000,1207,0,0,tilt_error,82.72,0.345230,0.572849,2.961259,0.126434,0.141907,1.570000,0.044994,0.040584,0.357616,3.81,0.154111,16591.25
1001,1,0,0,heading_error,9.71,0.778663,0.000000,0.778663,1.570000,0.000000,1.570000,0.002065,0.000000,0.002065,0.07,0.000000,-581.14
1002,1,0,0,heading_error,14.15,1.825820,0.000000,1.825820,0.001993,0.000000,0.001993,0.004920,0.000000,0.004920,0.11,0.000000,-592.28
1003,1209,0,0,tilt_error,82.70,0.283664,0.418689,2.341989,0.111513,0.118904,0.513177,0.043737,0.040983,0.354126,3.80,0.155210,18181.32
1004,1208,0,0,tilt_error,82.57,0.307842,0.490931,2.383757,0.117720,0.123776,0.529719,0.043596,0.042084,0.363233,3.81,0.161990,17068.64
1005,1208,0,0,tilt_error,82.68,0.301704,0.466531,2.311011,0.117039,0.125837,0.543877,0.044093,0.040722,0.359082,3.81,0.144800,17523.49
1006,1205,0,0,tilt_error,82.50,0.275707,0.388116,2.277715,0.111593,0.120830,0.556218,0.042607,0.041548,0.355271,3.81,0.166145,17055.99
1007,1208,0,0,tilt_error,82.59,0.272199,0.376135,2.250957,0.114861,0.116191,0.552977,0.043522,0.042032,0.358338,3.81,0.145565,17480.65
1008,1206,0,0,tilt_error,82.51,0.288241,0.394888,2.342992,0.116483,0.116482,0.545341,0.043234,0.040451,0.354639,3.81,0.135858,17376.58
1009,1206,0,0,tilt_error,82.63,0.283793,0.369247,2.261702,0.114516,0.119965,1.570000,0.042769,0.039979,0.364211,3.81,0.138341,17438.78
1010,1,0,0,heading_error,15.22,0.748718,0.000000,0.748718,0.001993,0.000000,0.001993,0.002215,0.000000,0.002215,0.07,0.000000,-581.52
1011,1205,0,0,tilt_error,82.83,0.277120,0.303187,2.156787,0.106821,0.110411,1.570000,0.041470,0.038396,0.351336,3.82,0.143959,17996.87
1012,1,0,0,heading_error,9.16,1.627932,0.000000,1.627932,0.001993,0.000000,0.001993,0.002261,0.000000,0.002261,0.07,0.000000,-581.31
1013,1208,0,0,tilt_error,82.82,0.326928,0.390995,2.237266,0.119403,0.120579,1.570000,0.044308,0.038176,0.354458,3.82,0.167028,16451.14
1014,1,0,0,heading_error,14.06,0.237496,0.000000,0.237496,0.001993,0.000000,0.001993,0.001012,0.000000,0.001012,0.06,0.000000,-581.45
1015,1207,0,0,tilt_error,82.75,0.266005,0.304791,2.233560,0.106564,0.107212,0.546858,0.040815,0.040001,0.366770,3.82,0.223944,18759.87
1016,1210,0,0,tilt_error,82.80,0.297698,0.330534,2.149073,0.111037,0.109392,1.570000,0.042672,0.039717,0.368059,3.82,0.232695,17051.62
1017,1,0,0,heading_error,8.78,0.921503,0.000000,0.921503,0.001993,0.000000,0.001993,0.004553,0.000000,0.004553,0.11,0.000000,-581.44
1018,1206,0,0,tilt_error,82.80,0.285314,0.336014,2.468677,0.108732,0.105563,0.523464,0.041809,0.038680,0.353603,3.82,0.204811,17458.62
1019,1208,0,0,tilt_error,82.79,0.343010,0.478937,2.508038,0.122068,0.120358,1.570000,0.043727,0.038827,0.363408,3.82,0.134361,16811.40
1020,1,0,0,heading_error,16.57,4.255881,0.000000,4.255881,0.001993,0.000000,0.001993,0.000739,0.000000,0.000739,0.06,0.000000,-581.56
1021,28,0,0,tilt_error,-15.96,4.158315,0.528276,4.376727,0.087641,0.059625,0.208633,0.150562,0.109308,0.364534,1.85,0.106447,-764.86
1022,1205,0,0,tilt_error,82.80,0.289659,0.394800,2.341440,0.110194,0.111513,0.514424,0.041538,0.039083,0.351040,3.82,0.119292,17755.82
1023,1205,0,0,tilt_error,82.80,0.272360,0.352339,2.276282,0.106249,0.107286,0.512291,0.040806,0.040236,0.352259,3.82,0.120412,17934.51
1024,1207,0,0,tilt_error,82.77,0.308365,0.428289,4.496497,0.117113,0.118837,0.517548,0.043058,0.041551,0.364452,3.81,0.118797,17589.76
1025,28,0,0,tilt_error,-16.74,4.379067,0.508051,4.598064,0.081820,0.058857,0.233684,0.155610,0.108224,0.369327,1.85,0.097906,-763.39
1026,1206,0,0,tilt_error,82.75,0.297196,0.424146,3.280850,0.112738,0.114721,0.533548,0.042645,0.040330,0.368010,3.82,0.129040,17886.92
1027,1206,0,0,tilt_error,82.76,0.377339,0.632502,3.335234,0.126173,0.132020,0.564645,0.043600,0.039108,0.353095,3.81,0.148583,16376.06
1028,1203,0,0,tilt_error,82.72,0.295449,0.428163,2.282069,0.112143,0.116967,0.518066,0.041504,0.039533,0.350740,3.82,0.135278,17371.97
1029,1200,0,0,tilt_error,82.75,0.296742,0.421391,4.496497,0.110990,0.112606,0.515178,0.040744,0.039715,0.361794,3.82,0.134379,17049.04
1030,28,0,0,tilt_error,-16.74,4.332169,0.744899,4.598064,0.081820,0.058857,0.233684,0.155610,0.108224,0.369327,1.85,0.087917,-763.39
1031,1199,0,0,tilt_error,82.74,0.263147,0.346217,3.176009,0.105912,0.111875,0.539849,0.039871,0.039756,0.363793,3.82,0.116615,18201.96
1032,1205,0,0,tilt_error,82.69,0.361644,0.606846,3.242195,0.123458,0.128272,0.558955,0.042827,0.040346,0.371873,3.81,0.146544,16513.61
1033,1204,0,0,tilt_error,82.64,0.338096,0.502347,2.464646,0.123629,0.123558,0.537885,0.042554,0.040104,0.360267,3.81,0.137604,16687.25
1034,1203,0,0,tilt_error,82.62,0.237726,0.317475,2.271255,0.104973,0.107427,0.552862,0.040227,0.040600,0.369831,3.82,0.121407,20079.67
1035,1204,0,0,tilt_error,82.64,0.245759,0.345671,2.317323,0.106303,0.111767,0.531352,0.040013,0.040383,0.353278,3.82,0.121835,19505.26
1036,1204,0,0,tilt_error,82.65,0.300287,0.422990,2.123385,0.116792,0.116342,0.558584,0.042075,0.039900,0.355571,3.82,0.128988,17615.53
1037,1203,0,0,tilt_error,82.63,0.247813,0.328497,2.196009,0.106673,0.113412,1.570000,0.040367,0.040503,0.370687,3.82,0.112058,19834.10
1038,1,0,0,heading_error,11.00,1.504584,0.000000,1.504584,0.001993,0.000000,0.001993,0.001301,0.000000,0.001301,0.06,0.000000,-581.38
1039,1203,0,0,tilt_error,82.62,0.305478,0.401086,2.342969,0.115822,0.112516,0.505772,0.042761,0.039201,0.357222,3.81,0.121593,17643.34
1040,1199,0,0,tilt_error,82.64,0.289161,0.358652,2.208896,0.111530,0.108614,0.513622,0.041465,0.039187,0.358699,3.82,0.117497,17719.75
1041,1211,0,0,tilt_error,82.69,0.259285,0.329508,2.235060,0.105610,0.105268,0.495424,0.041651,0.041478,0.355991,3.82,0.091031,19593.19
1042,1201,0,0,tilt_error,82.76,0.272305,0.317318,2.196342,0.107627,0.101283,0.494499,0.040567,0.039205,0.363944,3.82,0.111847,18268.73
1043,1205,0,0,tilt_error,82.74,0.269300,0.343840,2.353032,0.104421,0.108516,0.511140,0.040943,0.040531,0.367491,3.82,0.117127,18690.01
1044,1206,0,0,tilt_error,82.69,0.249373,0.316772,2.186488,0.107253,0.108006,0.557168,0.040835,0.040285,0.366058,3.82,0.105464,19480.86
1045,1208,0,0,tilt_error,82.68,0.270167,0.361680,2.323756,0.104129,0.107753,0.519922,0.040744,0.040518,0.351414,3.82,0.117914,18330.63
1046,1214,0,0,tilt_error,82.66,0.276747,0.351508,2.268325,0.115282,0.119224,1.570000,0.043066,0.041601,0.366758,3.81,0.127357,18153.33
1047,1,0,0,heading_error,8.06,0.778663,0.000000,0.778663,1.570000,0.000000,1.570000,0.001259,0.000000,0.001259,0.06,0.000000,-581.56
1048,1,0,0,heading_error,10.44,0.407946,0.000000,0.407946,0.001993,0.000000,0.001993,0.000718,0.000000,0.000718,0.06,0.000000,-592.41
1049,1202,0,0,tilt_error,82.69,0.260760,0.333857,2.228887,0.102857,0.102461,0.477178,0.039673,0.039043,0.359187,3.82,0.118420,18929.76
1050,1199,0,0,tilt_error,82.74,0.317975,0.393289,2.218711,0.118692,0.111362,0.512004,0.042268,0.037405,0.353114,3.82,0.132374,16895.24
1051,1200,0,0,tilt_error,82.59,0.255442,0.340972,2.309599,0.107093,0.114954,1.570000,0.039940,0.039419,0.356615,3.82,0.128599,19471.58
1052,1,0,0,heading_error,15.72,0.778663,0.000000,0.778663,1.570000,0.000000,1.570000,0.001346,0.000000,0.001346,0.06,0.000000,-581.41
1053,1,0,0,heading_error,9.34,0.377997,0.000000,0.377997,0.001993,0.000000,0.001993,0.000753,0.000000,0.000753,0.06,0.000000,-592.16
1054,1202,0,0,tilt_error,82.66,0.269620,0.336704,2.062403,0.107059,0.108297,0.542219,0.041269,0.040499,0.365883,3.82,0.134250,18582.70
1055,1198,0,0,tilt_error,82.62,0.292147,0.368668,2.178438,0.113989,0.111061,0.526375,0.041573,0.038903,0.358640,3.82,0.138791,17215.73
1056,1201,0,0,tilt_error,82.72,0.300758,0.380091,2.079732,0.119781,0.120957,1.570000,0.042265,0.037885,0.359141,3.82,0.126148,17467.58
1057,1,0,0,heading_error,12.16,0.275146,0.000000,0.275146,0.001993,0.000000,0.001993,0.001232,0.000000,0.001232,0.06,0.000000,-581.21
1058,1199,0,0,tilt_error,82.70,0.265051,0.348895,3.671494,0.109494,0.111525,0.551686,0.040600,0.039008,0.361224,3.82,0.127319,19098.10
1059,1207,0,0,tilt_error,82.65,0.399729,0.689633,3.716925,0.127845,0.132799,0.687900,0.043656,0.040287,0.372859,3.81,0.140104,16287.44
1060,1251,0,0,tilt_error,82.70,0.301252,0.417129,2.122027,0.120175,0.132749,0.721283,0.044489,0.043615,0.358408,3.81,0.127486,17732.78
1061,1486,0,0,heading_error,82.64,0.350239,0.403145,2.086209,0.137596,0.138392,1.035609,0.047410,0.037777,0.179244,3.81,0.139135,17953.77
1062,1199,0,0,tilt_error,82.68,0.280557,0.340349,2.126807,0.112979,0.109091,0.566527,0.041676,0.038854,0.367347,3.82,0.130907,17779.17
1063,1198,0,0,tilt_error,82.83,0.272705,0.350871,3.238453,0.108524,0.108275,0.497357,0.039986,0.039662,0.373004,3.82,0.134328,18500.48
1064,1201,0,0,tilt_error,82.69,0.355688,0.590953,3.290726,0.121159,0.124505,0.628917,0.042379,0.037880,0.351579,3.82,0.125590,16789.65
1065,1215,0,0,tilt_error,82.80,0.288983,0.365961,2.310643,0.112140,0.109618,0.513929,0.042654,0.041661,0.358306,3.81,0.129364,17823.06
1066,1196,0,0,tilt_error,82.67,0.255579,0.334718,2.185221,0.106832,0.107406,0.483374,0.039432,0.038585,0.353174,3.82,0.109925,19334.46
1067,1202,0,0,tilt_error,82.76,0.289160,0.360647,2.060039,0.110441,0.112025,0.557730,0.041194,0.039572,0.354400,3.82,0.128971,17127.18
1068,1201,0,0,tilt_error,82.74,0.282593,0.350079,2.228395,0.111673,0.115930,1.570000,0.040531,0.039318,0.356911,3.82,0.133707,17480.13
1069,1,0,0,heading_error,11.52,3.615637,0.000000,3.615637,0.001993,0.000000,0.001993,0.001835,0.000000,0.001835,0.06,0.000000,-581.23
